pmid,pmcid,doi,title,authors,year,journal,abstract,source,url,dedupe_key,screen_decision,reason,fulltext_priority,priority_reason
41500629,PMC12781993,10.1136/bmjopen-2025-102411,Mobility and strength training with and without protein supplements for pre-frail/frail older people with low protein intake: maximising mobility and strength training (MMoST) feasibility randomised controlled trial.,Williamson E; Biggin K; Morris A; Marian IR; Mwema C; Carver A; Lamb SE,2026,BMJ open,"The first objective was to establish the feasibility of conducting a definitive trial to evaluate the effectiveness of mobility and strength training with or without protein supplements for pre-frail/frail older people with low protein intake. The second objective was to finalise outcome measures for a definitive trial. Multicentre feasibility randomised controlled trial. Four National Health Service (NHS) community trust physiotherapy departments. We recruited via clinical caseloads, an existing cohort study and community advertising. Participants were adults aged ≥60 years, frail or pre-frail, reporting walking difficulties or slow walking and low protein intake (<1 g protein/kg of body weight (kgBW)/day). The recruitment target was 50 participants. All participants undertook two times a week mobility and strength training supported by a physiotherapist for 24 weeks. Half of the participants were randomised (1:1) to receive 24 weeks of daily protein supplements to increase protein intake up to 1.6 g/kgBW/day. Feasibility outcomes assessed recruitment, intervention fidelity, adherence, tolerance and study retention. We assessed clinical data collection at baseline and 5-8 month follow-up including the short physical performance battery (SPPB), 6 min walk test (6MWT) and participant-reported outcomes. Outcome assessors were blinded. All participants were analysed in the groups as randomised provided they were not withdrawn from the study before their treatment started and contributed outcome data (modified intention to treat). Our primary feasibility and secondary outcome measures were summarised using descriptive statistics such as mean and SD, median and IQR or counts with percentages. Secondary objectives were exploratory, and mean between group differences at follow-up were estimated for each continuous outcome using linear regression models adjusted for baseline outcome score and frailty status, and presented with associated 95% CIs. Initially, recruitment focused on existing caseloads, but patients were more unwell and disabled than anticipated and ineligible. No participants were recruited from the cohort. A community recruitment strategy was implemented. We screened 952 older adults and 20 participants were randomised. We ran out of time to reach our target.We achieved good intervention fidelity for both interventions. The median number of exercise sessions completed was 10.5/16 (IQR 7-13). Six participants received supplements which they tolerated well and took regularly. 14 participants (70%) attended follow-up assessments with no difference in retention between arms.The median age of participants was 76 years (IQR 68.5-80.0) and 15/20 (75%) were frail. All clinical outcomes showed a trend towards larger improvements in the exercise and protein arm, but these were not statistically significant. For example, SPPB scores (mean difference 0.93, 95% CI (-2.70 to 4.56)) and 6MWT (mean difference 41.92 m, 95% CI (-39.05 to 122.89)) were both higher in the exercise and protein arm compared to control. The study was not feasible based on the original protocol. Recruitment was the biggest challenge. We established a more efficient route to recruitment (community advertising) which requires further refinement. Clinical outcomes consistently favoured the exercise and protein group, which should be interpreted cautiously but suggest this question is worthy of further investigation. ISRCTN30405954.",PubMed,https://pubmed.ncbi.nlm.nih.gov/41500629/,doi:10.1136/bmjopen-2025-102411,include_title_abs,Potential eligible RCT at title/abstract stage,B_secondary_fulltext,"Frailty RCT candidate, setting or delivery less directly Indian-primary-care relevant"
33491027,PMC12876761,10.1007/s12603-020-1548-4,Effect of a Multicomponent Exercise Program (VIVIFRAIL) on Functional Capacity in Elderly Ambulatory: A Non-Randomized Clinical Trial in Mexican Women with Dynapenia.,Romero-García M; López-Rodríguez G; Henao-Morán S; González-Unzaga M; Galván M,2021,"The journal of nutrition, health & aging","During aging, loss of muscle strength (dynapenia) combined with unhealthy lifestyles and sedentarism can lead to functional limitations and dependency; currently there is still limited evidence about multicomponent training as a treatment for dynapenia and dependence in ambulatory older women. To evaluate the effect of a multicomponent physical exercise program (VIVIFRAIL) on physical functionality in elderly ambulatory women with dynapenia. A non-randomized clinical trial was realized in 61 ambulatory older women (65-80 years old) with dynapenia that belonged from two Integral Gerontological Centers (IGC) of Hidalgo, Mexico, from June to December 2019. The control group (CG) received the physical daily training applied in the IGC (yoga, cardio-dance or tai chi) and the intervention group (IG) participated in a multicomponent program training (resistance, flexibility, balance and gait) called ""VIVIFRAIL"" for 12 weeks, minimum 3 weekly sessions of 45-60 minutes. All participants were evaluated at baseline (0 weeks), intermediate (6 weeks) and final (12 weeks), evaluations included glucose, blood pressure (SBP and DBP), anthropometric test, body composition evaluation and functional performance test with Short Physical Performance Battery (SPPB), Timed Up and Go Test (TUGT), muscle strength and a falls risk short test. 52 older women completed the study, mean age was 71.9 ± 4.46. According to SPPB passport classification was 1 Type A, 1 Type B+, 9 Type C, 7 Type C+ and 9 Type D. After 12 weeks of intervention, statistical analysis showed that multicomponent exercise significantly improved strength (p=<0.001), gait speed (p<0.001), standing from a chair (p<0.001) and TUGT (p<0.001). About falls risk, intervention group went from 70% to 12.5% while control group went from 52.4% to 63.6% (p<0.05). Older women who completed the 12 weeks multicomponent exercise program significantly improved their functionality in muscle strength, gait speed (3mt and 6mt), standing from a chair and TUGT tests. Also, it showed a significantly decrease in falls risk, therefore, this type of intervention can reduce the risk of frailty in the elderly.",PubMed,https://pubmed.ncbi.nlm.nih.gov/33491027/,doi:10.1007/s12603-020-1548-4,include_title_abs,Potential eligible RCT at title/abstract stage,B_secondary_fulltext,"Frailty RCT candidate, setting or delivery less directly Indian-primary-care relevant"
29252150,,10.1080/21551197.2017.1391732,"Whey Protein Supplementation Improves Rehabilitation Outcomes in Hospitalized Geriatric Patients: A Double Blinded, Randomized Controlled Trial.",Niccoli S; Kolobov A; Bon T; Rafilovich S; Munro H; Tanner K; Pearson T; Lees SJ,2017,Journal of nutrition in gerontology and geriatrics,"Whey protein supplementation (WPS) has been shown to improve functional outcomes in populations that are able to participate in high-intensity resistance training. The purpose of the study was to evaluate the efficacy of WPS on rehabilitation outcomes in a frail, hospitalized elderly population. Men and women (n = 47) were randomly assigned to either a control group or WPS group for the length of their hospital stay. Several functional and serum measures were determined pre- and post-intervention. WPS significantly increased average daily protein intake and was well tolerated. The WPS group exhibited significant improvements in grip strength and knee extensor force over the control group, and a significant positive correlation was found between change in prealbumin and percent-increase knee extensor force. These findings support the use of WPS to improve protein nutritional status and rehabilitation outcomes in a clinical setting involving a frail, elderly population.",PubMed,https://pubmed.ncbi.nlm.nih.gov/29252150/,doi:10.1080/21551197.2017.1391732,include_title_abs,Potential eligible RCT at title/abstract stage,B_secondary_fulltext,"Frailty RCT candidate, setting or delivery less directly Indian-primary-care relevant"
34179932,PMC12876737,10.1007/s12603-021-1621-7,"Oral Nutritional Supplement with β-hydroxy-β-methylbutyrate (HMB) Improves Nutrition, Physical Performance and Ameliorates Intramuscular Adiposity in Pre-Frail Older Adults: A Randomized Controlled Trial.",Peng LN; Cheng YC; Yu PC; Lee WJ; Lin MH; Chen LK,2021,"The journal of nutrition, health & aging","Supplementation of high protein oral nutrition shakes supplemented with β-hydroxy-β-methylbutyrate (HP-HMB) has been shown to improve muscle mass, muscle strength, and physical performance in older adults, but the roles of HP-HMB supplementation on the intramuscular adiposity remained unknown. This 12-week randomized controlled trial evaluated the changes of muscle mass, muscle strength, physical performance and intramuscular adiposity among community-dwelling pre-frail older persons. This was an open-label, parallel group, randomized controlled trail that enrolled 70 community-dwelling pre-frail older persons without active or uncontrolled conditions, disability or dementia. The intervention group was provided with two services of HP HMB (Ensure® Plus Advance containing 3g HMB) per day for 12 weeks, and the control group was provided with professional nutritional counselling for sufficient protein intake. All participants received functional assessments, laboratory tests and magnetic resonance imaging (MRI) of the dominant leg before and after study. Intramuscular adipose tissue (IMAT) and the mid-thigh cross-sectional area (CSA) of muscle were obtained by MRI, and the IMAT-to-CSA ratio was calculated to evaluate intramuscular adiposity. Overall, 62 participants (mean age: 71.1±3.8 years, 69.4% female) completed the study (HP-HMB group: 29, control group: 33) and comparisons of baseline characteristics between groups were not statistically different. For the primary outcome, HP-HMB group showed significant improvements in the CSA of mid-thigh muscle (mean increase of CSA: 149.1±272.3 for HMB group vs -22.9±309.1 mm2 for control group, P=0.045). The improvement of MNA-SF was borderline (0.28±0.75 vs. -0.15±0.94, P=0.064), but serum levels of Vit D were significantly increased in the HMB group (3.83±8.18 vs. -1.30±4.81 ng/mL, P=0.002). Moreover, the body weight and BMI were significantly increased in the HMB group (1.10±1.18 vs. 0.24±1.13 kg, P=0.005; 0.56±0.68 vs. 0.22±0.47 kg/m2, P=0.019). In particular, the IMAT-to-CSA ratio was reduced in the HMB group (-0.38±1.21 vs. -0.02±2.56 %, P=0.06). Using the generalized estimating equation, we found that SPPB score in chair rise test was significantly improved (β=0.71, 95% C.I.0.09-1.33, P=0.026). The 12-week supplementation with high protein oral nutrition shake supplemented with 3g HMB per day significantly increased muscle mass, as well as nutritional status and physical performance, and ameliorated the intramuscular adiposity of pre-frail older persons. Further study is needed to explore the long-term benefits of HP-HMB supplementation on muscle and metabolic health for older adults.",PubMed,https://pubmed.ncbi.nlm.nih.gov/34179932/,doi:10.1007/s12603-021-1621-7,include_title_abs,Potential eligible RCT at title/abstract stage,B_secondary_fulltext,"Frailty RCT candidate, setting or delivery less directly Indian-primary-care relevant"
33882026,PMC8064206,10.18632/aging.202705,Effects of multi-domain lifestyle interventions on sarcopenia measures and blood biomarkers: secondary analysis of a randomized controlled trial of community-dwelling pre-frail and frail older adults.,Lu Y; Niti M; Yap KB; Tan CTY; Nyunt MSZ; Feng L; Tan BY; Chan G; Khoo SA; Chan SM,2021,Aging,"Few studies have comprehensively described changes in blood biomarkers of the physiological responses underlying sarcopenia reduction associated with lifestyle interventions. In this study, we performed secondary analyses of data in a randomized controlled trial of multi-domain lifestyle interventions (6-month duration physical exercise, nutritional enrichment, cognitive training, combination and standard care control) among 246 community-dwelling pre-frail and frail elderly, aged ≥65 years, with and without sarcopenia. Appendicular lean mass (ALM), lower limb strength, gait speed, and blood levels of markers of muscle metabolism, inflammation, anti-oxidation, anabolic hormone regulation, insulin signaling, tissue oxygenation were measured at baseline, 3-month and 6-month post-intervention. Multi-domain interventions were associated with significant (p < 0.001) reduction of sarcopenia at 3-month and 6-month post-intervention, improved gait speed, enhanced lower limb strength, and were equally evident among sarcopenic participants who were slower at baseline than non-sarcopenic participants. Active intervention was associated with significantly reduced inflammation levels. Sarcopenia status and reduction were associated with blood biomarkers related to muscle metabolism, steroid hormone regulation, insulin-leptin signaling, and tissue oxygenation. Physical, nutritional and cognitive intervention was associated with measures of sarcopenia reduction, together with changes in circulating biomarkers of anabolic and catabolic metabolism underlying sarcopenia.",PubMed,https://pubmed.ncbi.nlm.nih.gov/33882026/,doi:10.18632/aging.202705,include_title_abs,Potential eligible RCT at title/abstract stage,B_secondary_fulltext,"Frailty RCT candidate, setting or delivery less directly Indian-primary-care relevant"
12473001,,10.1046/j.1532-5415.2002.50601.x,"Effects of exercise training on frailty in community-dwelling older adults: results of a randomized, controlled trial.",Binder EF; Schechtman KB; Ehsani AA; Steger-May K; Brown M; Sinacore DR; Yarasheski KE; Holloszy JO,2002,Journal of the American Geriatrics Society,"Although deficits in skeletal muscle strength, gait, balance, and oxygen uptake are potentially reversible causes of frailty, the efficacy of exercise in reversing frailty in community-dwelling older adults has not been proven. The aim of this study was to determine the effects of intensive exercise training (ET) on measures of physical frailty in older community-dwelling men and women. Randomized controlled trial. Medical school research center. One hundred fifteen sedentary men and women (mean age +/- standard deviation = 83 +/- 4) with mild to moderate physical frailty, as defined by two of the following three criteria: Modified Physical Performance Test (modified PPT) score between 18 and 32, peak oxygen uptake (VO2 peak) between 10 and 18 mL/kg/min, and self-report of difficulty or assistance with one basic activity of daily living (ADL), or two instrumental ADLs. Participants were randomly assigned to a control group that performed a 9-month low-intensity home exercise program (control) or an exercise-training program (ET). The control intervention primarily consisted of flexibility exercises. ET began with 3 months of flexibility, light-resistance, and balance training. During the next 3 months, resistance training was added, and, during the next 3 months, endurance training was added. Modified PPT score, VO2 peak, performance of ADLs as measured by the Older Americans Resources and Services instrument, and the Functional Status Questionnaire (FSQ). ET resulted in significantly greater improvements than home exercise in three of the four primary outcome measures. Adjusted 95% confidence bounds on the magnitude of improvement in the ET group compared with the control group were 1.0 to 5.2 points for the modified PPT score, 0.9 to 3.6 mL/kg/min for VO2 peak, and 1.6 to 4.9 points for the FSQ score. Our results show that intensive ET can improve measures of physical function and preclinical disability in older adults who have impairments in physical performance and oxygen uptake and are not taking hormone replacement therapy better than a low-intensity home exercise program.",PubMed,https://pubmed.ncbi.nlm.nih.gov/12473001/,doi:10.1046/j.1532-5415.2002.50601.x,include_title_abs,Potential eligible RCT at title/abstract stage,B_secondary_fulltext,"Frailty RCT candidate, setting or delivery less directly Indian-primary-care relevant"
28144914,,10.1007/s40520-016-0715-2,"The ""Sarcopenia and Physical fRailty IN older people: multi-componenT Treatment strategies"" (SPRINTT) randomized controlled trial: design and methods.",Landi F; Cesari M; Calvani R; Cherubini A; Di Bari M; Bejuit R; Mshid J; Andrieu S; Sinclair AJ; Sieber CC,2017,Aging clinical and experimental research,"The sustainability of health and social care systems is threatened by a growing population of older persons with heterogeneous needs related to multimorbidity, frailty, and increased risk of functional impairment. Since disability is difficult to reverse in old age and is extremely burdensome for individuals and society, novel strategies should be devised to preserve adequate levels of function and independence in late life. The development of mobility disability, an early event in the disablement process, precedes and predicts more severe forms of inability. Its prevention is, therefore, critical to impede the transition to overt disability. For this reason, the Sarcopenia and Physical fRailty IN older people: multi-componenT Treatment strategies (SPRINTT) project is conducting a randomized controlled trial (RCT) to test a multicomponent intervention (MCI) specifically designed to prevent mobility disability in high-risk older persons. SPRINTT is a phase III, multicenter RCT aimed at comparing the efficacy of a MCI, based on long-term structured physical activity, nutritional counseling/dietary intervention, and an information and communication technology intervention, versus a healthy aging lifestyle education program designed to prevent mobility disability in 1500 older persons with physical frailty and sarcopenia who will be followed for up to 36 months. The primary outcome of the SPRINTT trial is mobility disability, operationalized as the inability to walk for 400 m within 15 min, without sitting, help of another person, or the use of a walker. Secondary outcomes include changes in muscle mass and strength, persistent mobility disability, falls and injurious falls, disability in activities of daily living, nutritional status, cognition, mood, the use of healthcare resources, cost-effectiveness analysis, quality of life, and mortality rate. SPRINTT results are expected to promote significant advancements in the management of frail older persons at high risk of disability from both clinical and regulatory perspectives. The findings are also projected to pave the way for major investments in the field of disability prevention in old age.",PubMed,https://pubmed.ncbi.nlm.nih.gov/28144914/,doi:10.1007/s40520-016-0715-2,include_title_abs,Potential eligible RCT at title/abstract stage,B_secondary_fulltext,"Frailty RCT candidate, setting or delivery less directly Indian-primary-care relevant"
16608136,,10.1007/BF03324640,Effects of a group-based exercise program on functional abilities in frail older women after hospital discharge.,Timonen L; Rantanen T; Mäkinen E; Timonen TE; Törmäkangas T; Sulkava R,2006,Aging clinical and experimental research,"An acute illness may place older frail people at increased risk of losing independence in functional abilities. Physical exercise may reduce the risk by improving muscle strength and balance. However, the effects of physical training on functional abilities have not been studied among frail, very old people recovering from an acute illness. The aim of this study was to determine the effects of a group-based exercise program on their ability to carry out self-care (ADL) and instrumental activities (IADL) relevant to daily life after discharge from hospital. This randomized controlled trial examined 68 community-dwelling women aged 75 years or older (mean age 83.0, SD 3.9) who were hospitalized due to an acute illness, and were mobility-impaired at admission. Participants were recruited from the geriatric ward of a primary-care health-center hospital, and were randomized into group-based strength training (n=34) and control (n=34) groups. The 10-week group-based intervention included strength training and functional exercises. The control group received instructions for a home exercise training program, including functional exercises but no further encouragement to exercise. The level of independence in ADL and IADL was evaluated, using a 13-item scale with stepwise grading from fully independent to fully dependent. Measurements took place immediately before and after the intervention, and three and nine months later. The intervention did not have any significant main effect (p = 0.407), nor was there any significant interaction between follow-up time and intervention (p = 0.854). The multicomponent outpatient strength training program did not improve autonomy in expert-evaluated ADL/IADL functions.",PubMed,https://pubmed.ncbi.nlm.nih.gov/16608136/,doi:10.1007/bf03324640,include_title_abs,Potential eligible RCT at title/abstract stage,B_secondary_fulltext,"Frailty RCT candidate, setting or delivery less directly Indian-primary-care relevant"
31617926,PMC6806429,10.1001/jamanetworkopen.2019.13346,Assessment of Sarcopenia Among Community-Dwelling At-Risk Frail Adults Aged 65 Years and Older Who Received Multidomain Lifestyle Interventions: A Secondary Analysis of a Randomized Clinical Trial.,Lu Y; Niti M; Yap KB; Tan CTY; Zin Nyunt MS; Feng L; Tan BY; Chan G; Khoo SA; Chan SM,2019,JAMA network open,"There is little understanding of the outcomes associated with active lifestyle interventions for sarcopenia among older persons. To determine the association of 6-month multidomain lifestyle interventions (physical exercise, nutritional enhancement, cognitive training, combined treatment, and standard care) with change in sarcopenia status and physical function among adults 65 years and older. Post hoc secondary analysis of a parallel-group randomized clinical trial conducted from September 1, 2012, to September 1, 2014, at community centers providing services to elderly individuals in Singapore. Participants included a subsample of 92 community-dwelling prefrail or frail older persons with sarcopenia aged 65 years and older. Data were analyzed from June 1, 2017, to January 1, 2018. The 5 intervention groups were a 6-month duration of physical exercise that included resistance and balance training, nutritional enhancement with a commercial oral nutrition supplement formula, cognitive training, a combination of the preceding 3 interventions, and standard care (control). Primary outcomes were changes in sarcopenia status and its components, appendicular skeletal muscle index (ASMI), knee extension strength (KES), and gait speed (GS) at 3 months and 6 months following the intervention. Sarcopenia was defined as the presence of both low ASMI and low KES and/or GS. In 92 participants with sarcopenia, the mean (SD) age was 70.0 (4.7) years and 59 (64.1%) were female. Seventy-eight participants received active interventions and 14 received standard care. Of 92 total participants, the number who remained sarcopenic was reduced to 48 (of 73) after 3 months and 51 (of 75) after 6 months of intervention, indicating that 25 of 92 participants (27.2%) experienced sarcopenia reduction at 3 months and 24 of 92 (26.1%) had sarcopenia reduction at 6 months. Low KES was present in 88 of 92 patients (95.6%), and low GS in 30 of 92 patients (32.6%) at baseline. Among the components of sarcopenia, GS had the greatest change associated with active interventions, with 22 of 30 participants (73.3%) free of low GS at 6 months; in comparison, 17 of 88 participants (19.3%) were free of low KES at 6 months and 7 of 92 participants (7.6%) were free of low ASMI at 6 months. Men experienced greater reduction in sarcopenia than women (χ2 = 5.925; P = .02), as did those with younger age (t = -2.078; P = .04) or higher ASMI (mean [SD] ASMI, 5.74 [0.77] vs 5.14 [0.77] kg/m2; P = .002). Participants in the active intervention group experienced statistically significant decreases in sarcopenia score and its components at 3 months and 6 months from baseline (F = 14.138; P < .001), but the intervention was not associated with significant differences in ASMI, KES, and GS vs standard care. This study suggests that older persons with sarcopenia are responsive to the effects of multidomain lifestyle interventions. Sarcopenia reduction was most pronounced through improved gait speed, and occurred more among those who were male, were younger, or had greater muscle mass.",PubMed,https://pubmed.ncbi.nlm.nih.gov/31617926/,doi:10.1001/jamanetworkopen.2019.13346,include_title_abs,Potential eligible RCT at title/abstract stage,B_secondary_fulltext,"Frailty RCT candidate, setting or delivery less directly Indian-primary-care relevant"
39815171,PMC11734348,10.1186/s12877-024-05539-4,Continuous high-soy protein soymilk intake affects ordinary walking speed in the Japanese pre-frail and frail elderly: a randomized controlled trial.,Sato N; Terashima Y; Sugawara M; Unno R; Asao H; Iwasaki M; Watanabe T; Uno T; Maruyama M,2025,BMC geriatrics,"To investigate whether continuous intervention using soymilk containing high soy protein improves physical frailty, a randomized controlled trial was conducted among the Japanese pre-frail and frail elderly. Japanese pre-frail and frail elderly participants (n = 73) were randomly assigned to the high-soy protein and control groups, who then ingested soymilk containing 14.5 g/200 ml and 3.2 g/200 ml of soy protein, respectively. Before and after the 12-week intervention, walking speed, skeletal muscle mass, grip strength, and the revised Japanese CHS questionnaire regarding fatigue and physical activity were examined to evaluate the impact of each soymilk on physical frailty and compare the variation between the two groups. Physical activity (monitored using a pedometer), dietary intake (determined by questionnaire), and estimated protein intake (determined by casual urine testing) were also recorded before and after the intervention. For the final analysis of the entire cohort (n = 70), there were no significant differences in the endpoints between the two groups. In the subgroup analysis, among participants with a walking speed of at least 1 m/s (n = 35, P = 0.012) and at least 5,000 steps/day before intervention (n = 27, P = 0.0083), the variation in walking speed after the 12-week intervention was significantly higher in the high-soy protein group than in the control group. Estimated protein intake was also significantly higher in the high-soy protein group than in the control group after the intervention. Regarding physical activity and dietary intake, no significant differences were observed between the groups before or after the intervention. The continuous 12-week intervention of high soy protein increased the walking speed among the Japanese pre-frail and frail elderly participants who had an ordinarily high walking speed and high step counts. UMIN Clinical Trials Registry, UMIN000044999. Registered July 29, 2021; https://center6.umin.ac.jp/cgi-open-bin/ctr/ctr_view.cgi?recptno=R000051409 .",PubMed,https://pubmed.ncbi.nlm.nih.gov/39815171/,doi:10.1186/s12877-024-05539-4,include_title_abs,Potential eligible RCT at title/abstract stage,B_secondary_fulltext,"Frailty RCT candidate, setting or delivery less directly Indian-primary-care relevant"
27075909,,10.3945/jn.115.228965,Medium-Chain Triglycerides in Combination with Leucine and Vitamin D Increase Muscle Strength and Function in Frail Elderly Adults in a Randomized Controlled Trial.,Abe S; Ezaki O; Suzuki M,2016,The Journal of nutrition,"Sarcopenia, the loss of skeletal muscle mass, strength, and function, is common in elderly individuals but difficult to treat. A combination of nutrients was investigated to treat sarcopenia in very frail elderly adults. We enrolled 38 elderly nursing home residents (11 men and 27 women with a mean ± SD age of 86.6 ± 4.8 y) in a 3-mo randomized, controlled, single-blind, parallel group trial. The participants were randomly allocated to 3 groups. The first group received a daily l-leucine (1.2 g) and cholecalciferol (20 μg)-enriched supplement with 6 g medium-chain triglycerides (TGs) (MCTs) (LD + MCT); the second group received the same leucine and cholecalciferol-enriched supplement with 6 g long-chain TGs (LD + LCT); and the third group did not receive any supplements (control). The supplement and oils were taken at dinner, and changes in muscle mass, strength, and function were monitored. The increase in body weight in the LD + MCT (1.1 ± 1.0 kg) and LD + LCT (0.8 ± 1.1 kg) groups was greater than that in the control group (-0.5 ± 0.9 kg) (P < 0.05). After 3 mo, participants in the LD + MCT group had a 13.1% increase in right-hand grip strength (1.2 ± 1.0 kg, P < 0.01), a 12.5% increase in walking speed (0.078 ± 0.080 m/s, P < 0.05), a 68.2% increase in a 10-s leg open-and-close test performance (2.31 ± 1.68 n/10 s, P < 0.001), and a 28.2% increase in peak expiratory flow (53 ± 59 L/min, P < 0.01). No significant improvements in muscle mass, strength, or function were observed in the LD + LCT or control groups. The combined supplementation of MCTs (6 g), leucine-rich amino acids, and cholecalciferol at dinner may improve muscle strength and function in frail elderly individuals. This trial was registered at the University Hospital Medical Information Network Clinical Trials Registry as UMIN000017567.",PubMed,https://pubmed.ncbi.nlm.nih.gov/27075909/,doi:10.3945/jn.115.228965,include_title_abs,Potential eligible RCT at title/abstract stage,B_secondary_fulltext,"Frailty RCT candidate, setting or delivery less directly Indian-primary-care relevant"
30272850,,10.6133/apjcn.032018.02,Dietary education with customised dishware and food supplements can reduce frailty and improve mental well-being in elderly people: A single-blind randomized controlled study.,Wu SY; Hsu LL; Hsu CC; Hsieh TJ; Su SC; Peng YW; Guo TM; Kang YW; Pan WH,2018,Asia Pacific journal of clinical nutrition,"The elderly population is increasing rapidly worldwide, and frailty is a common geriatric syndrome. Comprehensive dietary management strategies may have beneficial effects on frailty prevention and reversal. This 3-month single-blind, paralleled, randomized controlled trial compared the effects of micronutrients and/or protein supplements, and a personalised diet on frailty status in elderly individuals. Between 2014 and 2015, 40 prefrail or frail subjects aged >=65 years were recruited at Miaoli General Hospital, Taiwan. Of these, 37 completed the study, and 36 were included in the analysis. Participants were randomly assigned to one of four treatment groups: (1) the control (2) multiple micronutrient supplements, (3) multiple micronutrients plus isolated soy protein supplement, and (4) individualised nutrition education with customised dishware and food supplements (mixed nuts and skimmed milk powder). Dietary intake, protein biomarkers, frailty score, and geriatric depression score were assessed. Individualised nutrition education with customised dishware and food supplements significantly increased the participants' intake of vegetables, dairy, and nuts, in addition to increasing the concentration of urinary urea nitrogen. It yielded a significant reduction in frailty score (p<0.05) and a borderline reduction (p=0.063) in geriatric depression score. No significant beneficial changes were observed for the other two intervention groups. Our study indicated that a dietary approach with easy-to-comprehend dishware and food supplements to optimize the distribution of the consumption of six food groups improved frailty status and, potentially, psychological well-being in elderly people.",PubMed,https://pubmed.ncbi.nlm.nih.gov/30272850/,doi:10.6133/apjcn.032018.02,include_title_abs,Potential eligible RCT at title/abstract stage,B_secondary_fulltext,"Frailty RCT candidate, setting or delivery less directly Indian-primary-care relevant"
16339329,,10.1093/gerona/60.11.1425,"Effects of progressive resistance training on body composition in frail older adults: results of a randomized, controlled trial.",Binder EF; Yarasheski KE; Steger-May K; Sinacore DR; Brown M; Schechtman KB; Holloszy JO,2005,"The journals of gerontology. Series A, Biological sciences and medical sciences","Progressive resistance exercise training (PRT) has been shown to increase muscle strength and fat-free mass (FFM) in elderly persons. Limited information is available regarding the effects of PRT on lean and fat mass in frail elderly persons. Ninety-one community-dwelling sedentary men and women, 78 years and older with physical frailty (defined using standardized objective criteria) were enrolled in a 9-month trial of exercise training (ET). Physical frailty was defined as having 2 of the 3 following criteria: modified Physical Performance Test score between 18 and 32, peak aerobic power between 10 and 18 ml/kg/min, or self-report of difficulty or assistance with two instrumental activities of daily living or one basic activity of daily living. Participants were randomly assigned to either a control (CTL) group that performed a low intensity home exercise program or a supervised ET group that performed 3 months of low intensity exercise and 3 months of PRT. After completion of PRT, ET participants had greater improvements than did CTL participants in maximal voluntary force production for knee extension (mean Delta +5.3 +/- 13 ft/lb vs +1.1 +/- 11 ft/lb, p =.05), measured using isokinetic dynamometry. Total body FFM (measured using dual energy x-ray absorptiometry) increased in the ET group, but not in the CTL group (mean Delta +0.84 +/- 1.4 kg vs +0.01 +/- 1.5 kg, p =.005). Total, trunk, intra-abdominal, and subcutaneous fat mass (measured using dual energy x-ray absorptiometry and (1)H-magnetic resonance imaging) did not change in response to PRT. Three months of supervised PRT induced improvements in maximal voluntary thigh muscle strength and whole body FFM in frail, community-dwelling elderly women and men. This supervised exercise program may not be sufficient to reduce whole-body or intra-abdominal fat area in this population.",PubMed,https://pubmed.ncbi.nlm.nih.gov/16339329/,doi:10.1093/gerona/60.11.1425,include_title_abs,Potential eligible RCT at title/abstract stage,B_secondary_fulltext,"Frailty RCT candidate, setting or delivery less directly Indian-primary-care relevant"
27093202,,10.14283/jfa.2012.22,Design of a Physical Activity Program to Prevent Functional Decline in Onco-Geriatric Patients (CAPADOGE): A Randomized Multicenter Trial.,Durrieu J; Doussau A; Rieger A; Terrebonne E; Bouabdallah K; Zwolakowski MD; Maget B; Dauba J; Mariette C; Trager S,2012,The Journal of frailty & aging,"Cancer in older patient favours the development of frailty: feeling of exhaustion, loss of weight, decreased muscle strength, slow gait speed, and low physical activity. To evaluate the efficacy of adapted physical activity phone advices in limiting the cancer-induced loss of autonomy and frailty phenotype development. Multicenter randomized controlled trial. Patients (>70y) undergoing curative treatment for cancer (n=400) will be recruited from 12 centres. The intervention consists in phoned personalized physical activity advices related to strength, aerobic, balance, proprioception, and flexibility. The contacts are performed twice a month during six months and then monthly until 1 year. The intervention complements the PNNS booklet advices (National Nutritional Health Program). The trial compares «individualized phone advices + PNNS» to «usual care + PNNS». Functional, cognitive, clinical and self-reported data are assessed before treatment and at 3, 6, 12, 18, and 24 month follow-up. The primary outcome is the proportion of subjects with a one-year decreased SPPB (Short Physical Performance Battery) score of one point or more, as compared to baseline. The secondary outcomes include quality of life items, rate of hospitalizations, institutionalizations, mortality, Fried phenotype at 1 and 2 years, and the SPPB score at 2 years. This large trial will provide clinical data of the effects of an exercise advices intervention in older patients during cancer therapy on function and cognition evolution, and quality of life. The possibilities of minimizing the development of frailty phenotype due to these advices will be explored.",PubMed,https://pubmed.ncbi.nlm.nih.gov/27093202/,doi:10.14283/jfa.2012.22,include_title_abs,Potential eligible RCT at title/abstract stage,B_secondary_fulltext,"Frailty RCT candidate, setting or delivery less directly Indian-primary-care relevant"
