pmid,pmcid,doi,title,authors,year,journal,abstract,source,url,dedupe_key,screen_decision,reason,fulltext_priority,priority_reason
42068448,,10.1007/s10120-026-01747-6,Exercise-nutrition prehabilitation attenuates lean body mass loss before gastrectomy: a randomized controlled trial.,Yamamoto K; Shinno N; Omori T; Yanagimoto Y; Masuike Y; Ushimaru Y; Yamamoto K; Sugimura K; Shima M; Suzuki M,2026,Gastric cancer : official journal of the International Gastric Cancer Association and the Japanese Gastric Cancer Association,"Older patients undergoing gastrectomy frequently exhibit sarcopenia and reduced physiologic reserve, increasing vulnerability to perioperative muscle loss. However, randomized evidence supporting multimodal exercise-nutrition prehabilitation in gastric cancer surgery remains limited. This trial evaluated whether prehabilitation attenuates preoperative lean body mass (LBM) loss and explored subgroups with greater benefit. In this single-center, open-label randomized controlled trial, patients aged ≥ 65 years with resectable gastric adenocarcinoma scheduled for curative gastrectomy were randomized 1:1 to standard care or multimodal prehabilitation. The intervention included daily walking, resistance training, and β-hydroxy-β-methylbutyrate supplementation. The primary endpoint was change in LBM from baseline to preoperative assessment. Secondary endpoints included physical function and postoperative outcomes. Prespecified subgroup and exploratory adherence analyses were conducted. Of 110 randomized patients, 101 were analyzed (control, n = 52; prehabilitation, n = 49). Mean (SD) change in LBM was - 0.3 (1.2) kg in controls and 0.1 (1.0) kg with prehabilitation, yielding a mean difference of 0.4 kg (95% CI, 0.02-0.86; P = 0.043). Physical function and postoperative outcomes did not differ between groups. Greater LBM preservation was observed in women and in patients with lower baseline C-reactive protein or skeletal muscle index. Higher resistance training adherence was associated with greater LBM gain. Multimodal exercise-nutrition prehabilitation modestly preserved preoperative LBM in elderly gastrectomy patients but did not improve functional or postoperative outcomes. Risk-enriched trials are needed to determine whether targeted prehabilitation improves clinically meaningful endpoints.",PubMed,https://pubmed.ncbi.nlm.nih.gov/42068448/,doi:10.1007/s10120-026-01747-6,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
25646324,,10.3945/ajcn.114.090290,"A high whey protein-, leucine-, and vitamin D-enriched supplement preserves muscle mass during intentional weight loss in obese older adults: a double-blind randomized controlled trial.",Verreijen AM; Verlaan S; Engberink MF; Swinkels S; de Vogel-van den Bosch J; Weijs PJ,2015,The American journal of clinical nutrition,"Intentional weight loss in obese older adults is a risk factor for muscle loss and sarcopenia. The objective was to examine the effect of a high whey protein-, leucine-, and vitamin D-enriched supplement on muscle mass preservation during intentional weight loss in obese older adults. We included 80 obese older adults in a double-blind randomized controlled trial. During a 13-wk weight loss program, all subjects followed a hypocaloric diet (-600 kcal/d) and performed resistance training 3×/wk. Subjects were randomly allocated to a high whey protein-, leucine-, and vitamin D-enriched supplement including a mix of other macro- and micronutrients (150 kcal, 21 g protein; 10×/wk, intervention group) or an isocaloric control. The primary outcome was change in appendicular muscle mass. The secondary outcomes were body composition, handgrip strength, and physical performance. Data were analyzed by using ANCOVA and mixed linear models with sex and baseline value as covariates. At baseline, mean ± SD age was 63 ± 5.6 y, and body mass index (in kg/m(2)) was 33 ± 4.4. During the trial, protein intake was 1.11 ± 0.28 g · kg body weight(-1) · d(-1) in the intervention group compared with 0.85 ± 0.24 g · kg body weight(-1) · d(-1) in the control group (P < 0.001). Both intervention and control groups decreased in body weight (-3.4 ± 3.6 kg and -2.8 ± 2.8 kg; both P < 0.001) and fat mass (-3.2 ± 3.1 kg and -2.5 ± 2.4 kg; both P < 0.001), with no differences between groups. The 13-wk change in appendicular muscle mass, however, was different in the intervention and control groups [+0.4 ± 1.2 kg and -0.5 ± 2.1 kg, respectively; β = 0.95 kg (95% CI: 0.09, 1.81); P = 0.03]. Muscle strength and function improved over time without significant differences between groups. A high whey protein-, leucine-, and vitamin D-enriched supplement compared with isocaloric control preserves appendicular muscle mass in obese older adults during a hypocaloric diet and resistance exercise program and might therefore reduce the risk of sarcopenia. This trial was registered at the Dutch Trial Register (http://www.trialregister.nl) as NTR2751.",PubMed,https://pubmed.ncbi.nlm.nih.gov/25646324/,doi:10.3945/ajcn.114.090290,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
26529601,PMC4631374,10.1371/journal.pone.0141757,Effect of Oral Beta-Hydroxy-Beta-Methylbutyrate (HMB) Supplementation on Physical Performance in Healthy Old Women Over 65 Years: An Open Label Randomized Controlled Trial.,Berton L; Bano G; Carraro S; Veronese N; Pizzato S; Bolzetta F; De Rui M; Valmorbida E; De Ronch I; Perissinotto E,2015,PloS one,"Although older people are particularly liable to sarcopenia, limited research is available on beta-hydroxy-beta-methylbutyrate (HMB) supplementation in this population, particularly in healthy subjects. In this parallel-group, randomized, controlled, open-label trial, we aimed to evaluate whether an oral supplement containing 1.5 g of calcium HMB for 8 weeks could improve physical performance and muscle strength parameters in a group of community-dwelling healthy older women. Eighty healthy women attending a twice-weekly mild fitness program were divided into two equal groups of 40, and 32 of the treated women and 33 control completed the study. We considered a change in the Short Physical Performance Battery (SPPB) score as the primary outcome and changes in the peak torque (PT) isometric and isokinetic strength of the lower limbs, 6-minute walking test (6MWT), handgrip strength and endurance as secondary outcomes. Body composition was assessed with dual-energy X-ray absorptiometry (DXA) and peripheral quantitative computerized tomography (pQCT). The mean difference between the two groups on pre-post change were finally calculated (delta) for each outcome. After 8 weeks, there were no significant differences between the groups’ SPPB, handgrip strength or DXA parameters. The group treated with HMB scored significantly better than the control group for PT isokinetic flexion (delta = 1.56±1.56 Nm; p = 0.03) and extension (delta = 3.32±2.61 Nm; p = 0.03), PT isometric strength (delta = 9.74±3.90 Nm; p = 0.02), 6MWT (delta = 7.67±8.29 m; p = 0.04), handgrip endurance (delta = 21.41±16.28 s; p = 0.02), and muscle density assessed with pQCT. No serious adverse effects were reported in either group. In conclusion, a nutritional supplement containing 1.5 g of calcium HMB for 8 weeks in healthy elderly women had no significant effects on SPPB, but did significantly improve several muscle strength and physical performance parameters. ClinicalTrials.gov NCT02118181.",PubMed,https://pubmed.ncbi.nlm.nih.gov/26529601/,doi:10.1371/journal.pone.0141757,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
41241825,,10.1002/ncp.70064,Effects of comprehensive care combined with nutrition and exercise interventions on nutrition parameters and balance ability in older adult patients with sarcopenia: A randomized controlled trial.,Zhang L; Qin J; Wan C; Li Q; Li L; Chen S; Wan T; Yu K; Hu W,2026,Nutrition in clinical practice : official publication of the American Society for Parenteral and Enteral Nutrition,"We aim to explore the impacts of comprehensive nursing care combined with nutrition and exercise interventions on nutrition parameters and balance ability in older adult patients with sarcopenia. This was a randomized controlled trial with 100 older adult patients with sarcopenia split into control (underwent routine nursing) and intervention (received comprehensive nursing plus nutrition and exercise interventions) groups (n = 50 each). Preintervention and postintervention bone metabolism markers, physical function, grip strength, appendicular skeletal muscle mass index, balance and gait ability, nutrition status, and quality of life were assessed. Patient satisfaction with nursing care was compared between groups. Primary indicators: postintervention, both groups improved in gait/balance and nutrition, with the intervention group excelling. Significant group × time interactions were found (gait/balance: F = 39.640-303.484, P < 0.001, ηP2 = 0.288-0.756; nutrition: F = 14.855-107.323, P < 0.001, ηP2 = 0.132-0.523). Secondary indicators: both groups improved in bone metabolism (25-hydroxyvitamin D3 and alkaline phosphatase), physical function, and quality of life, with the intervention group showing superior results. Significant group × time interactions were also observed (bone metabolism: F = 72.721-18.673, P < 0.001, ηP2 = 0.426-0.160; physical function: F = 866.322-168.097, P < 0.001, ηP2 = 0.898-0.632; quality of life: F = 907.259-570.078, P < 0.001, ηP2 = 0.903-0.853). The intervention group had higher patient satisfaction with nursing (χ2 = 14.581, P < 0.05). Comprehensive nursing care combined with nutrition and exercise interventions effectively improves nutrition parameters and balance ability in older adult patients with sarcopenia.",PubMed,https://pubmed.ncbi.nlm.nih.gov/41241825/,doi:10.1002/ncp.70064,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
41627702,PMC12872658,10.1007/s40520-025-03307-x,Preliminary clinical study on the synergistic effects of prebiotics and β-hydroxy-β-methylbutyrate in improving muscle function and intestinal barrier function in elderly patients with sarcopenia.,Zhuo J; Han T; Yang N; Qu Z; Li Z; Hong F,2026,Aging clinical and experimental research,"To investigate the effects of prebiotics combined with β-hydroxy-β-methylbutyrate (HMB) on muscle function, intestinal barrier integrity, and inflammation in elderly patients with sarcopenia. A randomized controlled trial was conducted on 78 elderly sarcopenic patients recruited from Tongji University Affiliated Tenth People's Hospital and Baoshan District Geriatric Care Hospital (Jan 2023 - Jan 2025). Participants were randomly assigned Group A (n = 32, standard diet + HMB-supplement), Group B (n = 31, standard diet + HMB + fructooligosaccharides), or Group C (n = 15, standard diet alone) for 30 days. Outcomes included muscle function (skeletal muscle mass index, grip strength, calf circumference), intestinal barrier markers (serum diamine oxidase, D-lactic acid, endotoxin), and inflammatory and nutritional markers (CRP, neutrophil/lymphocyte ratio, systemic immune inflammation index, albumin, prealbumin). Baseline indicators did not differ among groups (P > 0.05). After intervention, skeletal muscle mass index and grip strength improved significantly in Groups A and B (P < 0.05), with higher grip strengths to Group B than C (adj. P = 0.017). Calf circumference decreased in all groups (P < 0.05), most in Group C (t = 4.461, P = 0.001). Group B exhibited lower diamine oxidase, D-lactic acid, and endotoxin levels than Groups A and C (P < 0.05) and the greatest reductions in CRP, NLR, and SII (P < 0.001). Albumin or prealbumin showed no significant changes (P > 0.05). HMB improves muscle function in sarcopenic elderly, prebiotics combined with HMB further enhance intestinal barrier repair and reduce inflammation, offering a promising gut-muscle-targeted nutritional strategy.",PubMed,https://pubmed.ncbi.nlm.nih.gov/41627702/,doi:10.1007/s40520-025-03307-x,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
30273819,,10.1016/j.nut.2018.05.028,"Effects of a leucine-enriched amino acid supplement on muscle mass, muscle strength, and physical function in post-stroke patients with sarcopenia: A randomized controlled trial.",Yoshimura Y; Bise T; Shimazu S; Tanoue M; Tomioka Y; Araki M; Nishino T; Kuzuhara A; Takatsuki F,2019,"Nutrition (Burbank, Los Angeles County, Calif.)","The aim of this study was to investigate the effects of a leucine-enriched amino acid supplement on muscle mass, muscle strength, and physical function in post-stroke patients with sarcopenia. We conducted an eight-wk, two-parallel group intervention, randomized controlled, blinded outcome assessment among 44 post-stroke older patients with sarcopenia. Sarcopenia was defined as a loss of skeletal muscle mass and decreased muscle strength according to the Asian Working Group for Sarcopenia criteria. The intervention group (n = 21) received a leucine-enriched amino acid supplement; the control group (n = 23) did not. Both groups performed low-intensity resistance training in addition to a post-stroke rehabilitation program. A primary outcome of physical function by using the motor domain of Functional Independence Measure (FIM), and secondary outcomes of appendicular muscle mass (skeletal muscle mass index [SMI]) measured via bioelectrical impedance analysis and muscle strength as handgrip strength were measured at baseline and at the end of the intervention. The FIM score increased significantly in both groups over time (P < 0.01), with significantly greater improvement in the intervention group than in the control group (P < 0.045). Handgrip strength also increased significantly over time (P <0.05), with significantly greater improvement in the intervention group (P < 0.01). The SMI increased significantly in the intervention group but not in the control group over time, with significantly greater improvement in the intervention group (median estimated difference, 0.50 kg/m2; 95% confidence interval, 0.01-2.11). We demonstrated that an eight-wk intervention consisting of a leucine-enriched amino acid supplementation and low-intensity resistance training increased muscle mass, strength, and physical function in post-stroke patients with sarcopenia.",PubMed,https://pubmed.ncbi.nlm.nih.gov/30273819/,doi:10.1016/j.nut.2018.05.028,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
41021476,,10.1093/gerona/glaf211,Long-term effects of progressive high-speed resistance exercise in older women with low muscle strength: a randomized clinical trial.,Polo-Ferrero L; Cruz-Jentoft AJ; Martín-Vallejo J; Puente-González AS; Sánchez-Sánchez MC; Barbero-Iglesias FJ; Méndez-Sánchez R,2025,"The journals of gerontology. Series A, Biological sciences and medical sciences","Low muscle strength and sarcopenia are strong predictors of disability. Although multicomponent training (MT) is commonly recommended, its long-term effects remain unclear, and evidence on high-speed resistance training (H-RT) in older women is limited. This double-blind randomized trial evaluated the effects of a 32-week intervention, with RT (weeks 1-11) progressing to H-RT (weeks 12-32) vs MT, on muscle strength, body composition, and functional performance. A total of 120 women aged ≥65 years (mean age: 77.0 ± 6.8 years) with low muscle strength (diagnosed with probable sarcopenia according to EWGSOP2) were randomized into H-RT, MT, or a nonexercise control group (CG). Both exercise modalities improved lower-limb physical performance, as assessed by the Five Times Sit-to-Stand Test, compared to women who did not exercise (p < .001), with no significant differences between H-RT and MT (p = .127) (H-RT: -3.2 ± 2.5 s; MT: -2.6 ± 2.5 s vs CG: -0.8 ± 2.1 s). Functional and body composition improvements were seen in both groups. H-RT led to greater improvements in the Timed Up & Go Test (-0.9 ± 1.9 s; p = .007) and waist circumference (-4.5 ± 5.1 cm; p = .010), while MT showed better results in aerobic capacity (Two-minute step test: +19.9 ± 17.2 steps; p = .044). H-RT is an effective alternative to MT for improving strength, performance, and body composition in older women, with specific benefits. Further studies should confirm its role in preserving intrinsic capacity and preventing sarcopenic obesity.",PubMed,https://pubmed.ncbi.nlm.nih.gov/41021476/,doi:10.1093/gerona/glaf211,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
36364764,PMC9655197,10.3390/nu14214501,Effect of Intake of Leucine-Rich Protein Supplement in Parallel with Resistance Exercise on the Body Composition and Function of Healthy Adults.,Oh GS; Lee JH; Byun K; Kim DI; Park KD,2022,Nutrients,"Although sarcopenia has been dealt with in several studies, the standardized guidelines for preventing sarcopenia resulting from increased life expectancy are still insufficient. Therefore, this study evaluated the effects of daily resistance exercise and the intake of leucine-rich protein supplements daily for 12 weeks on the body composition and physical function of healthy adults aged >50 years living in Korea. The study analyzed 50 healthy people without medical conditions, who were randomly assigned to two groups (taking either protein powder or placebo powder) twice a day for 12 weeks. All participants performed resistance exercises regularly that could be repeated 8−12 times using a TheraBand for 12 weeks. A total of 41 participants completed the study. When measured via bioimpedance analysis (BIA), body fat mass (kg) and body fat (%) significantly decreased, and lean body mass (LBM) (kg) and skeletal muscle mass (SMM) (kg) significantly increased, in both groups. However, when measured via dual-energy X-ray absorptiometry (DXA), LBM was significantly increased only in the protein powder group. The LBM and SMM change measured via BIA was significantly greater in the protein powder group than in the placebo powder group (LBM: 0.95 ± 0.91 kg in the protein powder group vs. 0.38 ± 1.06 kg in the placebo powder group, p = 0.043; SMM: 0.69 ± 0.58 kg in the protein powder group vs. 0.29 ± 0.65 kg in the placebo powder group, p = 0.039, respectively). In the senior fitness test (SFT), significant functional improvement was found within the two groups, but no significant difference was found between the groups in the degree of improvement. In conclusion, in older people aged >50, to prevent sarcopenia, is more effective to combine resistance exercise and leucine-rich protein supplementation than to simply perform resistance exercise.",PubMed,https://pubmed.ncbi.nlm.nih.gov/36364764/,doi:10.3390/nu14214501,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
41858037,PMC13012712,10.12659/MSM.952000,Effect of Baduanjin Exercise and Resistance Band Training on Sarcopenia in the Elderly: A Randomized Controlled Trial.,Jiawei C; Zeyun L; Qianwen Y; Le X; Jie L; Kun P; Linan Z,2026,Medical science monitor : international medical journal of experimental and clinical research,"BACKGROUND Sarcopenia, the age-related loss of muscle mass and function, is a major geriatric concern. This study evaluated the impact of Baduanjin, resistance band, and mixed exercise on muscle mass and physical function in elderly sarcopenic patients. MATERIAL AND METHODS Eighty sarcopenic individuals were randomly assigned to Baduanjin, resistance band, mixed exercise, or control groups (n=20 each). Interventions were conducted 3×/week for 30 minutes over 12 weeks. Appendicular skeletal muscle mass (ASM), ASM index (ASMI), handgrip strength (HGS), gait speed (GS), Short Physical Performance Battery (SPPB) scores, and timed up-and-go test (TUGT) were measured before and after the intervention. RESULTS Before the intervention, the groups were comparable. Post-intervention within-group comparisons indicated significant improvements in ASM and ASMI in the resistance band and mixed exercise groups (P<0.05). Between-group comparisons of change scores revealed greater increases in ASM and ASMI in the resistance band group compared to the control group (P<0.05). Furthermore, post-intervention within-group comparisons shows that improvements (P<0.05) were noted in HGS, GS, TUGT, and SPPB across all exercise groups. Between-group comparisons of change scores revealed that the resistance band and mixed exercise groups demonstrated greater enhancements in HGS, GS, and TUGT compared to the control group (p<0.05). Additionally, changed balance scores in SPPB and SPPB were significantly higher in the resistance band group than in the control group (P<0.05). CONCLUSIONS Resistance band and mixed exercise improved muscle mass and overall physical function. Baduanjin specifically enhanced balance. These findings support tailored exercise prescriptions for sarcopenia management.",PubMed,https://pubmed.ncbi.nlm.nih.gov/41858037/,doi:10.12659/msm.952000,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
41026715,PMC12483237,10.1371/journal.pone.0333171,Effect of short-term exercise with different programs on prevention of sarcopenia in postmenopausal women: A Quasi-Randomized Controlled Trial.,Pan N; Krasowska K; Zbigniew O,2025,PloS one,"Physical exercise is an effective measure to prevent sarcopenia. However, the effects of Nordic walking based on high-intensity interval training (HIIT NW) and conventional strength training (ST) on the parameters related to sarcopenia in postmenopausal women remain unclear. Therefore, this study aims to evaluate the effects of 12-week HIIT NW and ST on body composition and physical function performance in postmenopausal women. The participants were 71 women aged between 60 and 79 years old without sarcopenia. Participants were randomly assigned to the HIIT NW group (12-week Nordic walking training, 3 × /week), the ST group (12-week strength training, 3 × /week), and the control group. The body composition was determined by using Otupole InBody 720. Test the hand grip strength with a digital hand force gauge. The strength of the extensor and flexor muscles of the knee joint was measured using Biodex System 4 Pro™. This study also employed common methods for measuring functional performance and conducted two measurements of blood creatinine and creatine kinase. Compared with the control group, significant improvements were observed in parameters such as Time Up and Go (TUG) and knee joint flexor strength (KFS) in both the HIIT NW group and the ST group. In the ST group alone, significant enhancements were noted in parameters including walking speed (GS) and hand strength on the left side (HS-L). Following the intervention, the HIIT NW group exhibited a marked increase in limb lean mass, which led to a significant rise in the skeletal muscle index (SMI) (p < 0.001). However, the body fat mass (BFM) and body mass index (BMI) decreased significantly in the ST group (p < 0.001 and p = 0.005, respectively). No significant changes were observed in the control group. Both HIIT NW and ST interventions can effectively prevent sarcopenia in postmenopausal women. The former focuses on improving lower limb strength, while the latter focuses on improving upper limb strength. In the short term, the HIIT NW intervention model is more beneficial for postmenopausal women with normal weight, while the conventional ST intervention model is more conducive to the overweight population.",PubMed,https://pubmed.ncbi.nlm.nih.gov/41026715/,doi:10.1371/journal.pone.0333171,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
39565152,PMC11970227,10.1111/jgs.19266,"Effect of vitamin D, omega-3 supplementation, or a home exercise program on muscle mass and sarcopenia: DO-HEALTH trial.",Eggimann AK; de Godoi Rezende Costa Molino C; Freystaetter G; Vellas B; Kanis JA; Rizzoli R; Kressig RW; Armbrecht G; Da Silva JAP; Dawson-Hughes B,2025,Journal of the American Geriatrics Society,"We aimed to investigate the effect of daily supplemental vitamin D, omega-3s, and a thrice-weekly home exercise program, alone or in combination, on change of appendicular lean muscle mass index (ALMI) and incident sarcopenia in older adults. This is a secondary endpoint analysis of a 3-year randomized, double-blind, placebo-controlled trial with a 2 × 2 × 2 factorial design among 2157 community-dwelling, healthy adults aged 70 + years, from 2012 to 2018 (DO-HEALTH). Participants were randomized to 2000 IU/d vitamin D and/or 1 g/d marine omega-3s and/or exercise. Change in ALMI over 3 years was calculated in all participants who underwent dual energy X-ray absorptiometry (DXA) (n = 1495) using mixed effect models. Incident sarcopenia was analyzed based on the Sarcopenia Definitions and Outcomes Consortium in all non-sarcopenic participants (n = 1940). Among 1495 participants (mean age 74.9 (sd 4.4); 63.3% were women; 80.5% were at least moderately physically active at baseline) mean gait speed at baseline was 1.2 m/s (sd 0.3), mean ALMI at baseline was 6.65 (SD 0.95) in women, and 8.01 (SD 0.88) kg/m2 in men. At year 3, average change of ALMI was -0.09 (sd 0.34) kg/m2 (-1.35%) in women and - 0.17 (sd 0.33) kg/m2 (-2.0%) in men. None of the treatments individually or in combination had a benefit on ALMI change compared to control over 3 years, with omega-3s showing a small protective effect on ALMI at year 1 only (-0.021 vs. no-omega-3s -0.066 kg/m2, p = 0.001). Of 1940 non-sarcopenic participants at baseline, 88 (4.5%) developed incident sarcopenia over 3 years. None of the treatments individually or in combination reduced the odds of incident sarcopenia compared with placebo. Among healthy, physically active older adults, ALMI and incidence of sarcopenia were not improved by treatment of daily 2000 IU vitamin D, daily 1 g omega-3s, or a simple home exercise program compared with control over 3 years.",PubMed,https://pubmed.ncbi.nlm.nih.gov/39565152/,doi:10.1111/jgs.19266,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
37147574,PMC10161444,10.1186/s12877-023-04007-9,Are dietary intake and nutritional status of specific polyunsaturated fatty acids correlated with sarcopenia outcomes in community-dwelling older adults with sarcopenia? - Exploratory results from ENHANce.,Dupont J; Wauters E; Dedeyne L; Vercauteren L; Amini N; Lapauw L; Matthys C; Verschueren S; Tournoy J; Koppo K,2023,BMC geriatrics,"To explore the relationship between dietary polyunsaturated fatty acids (PUFAs) intake, nutritional PUFAs status and sarcopenia outcomes in sarcopenic older adults. The Exercise and Nutrition for Healthy AgeiNg (ENHANce) is an ongoing 5-armed triple blinded randomized controlled trial, in sarcopenic older adults (> 65y) aiming to assess the effect of combined anabolic interventions (protein, omega-3 supplement and exercise) on physical performance in these adults, compared to single/placebo interventions. Baseline data were used for a secondary, exploratory, cross-sectional analysis. Dietary PUFAs intake was assessed with 4-day food records, status with RBC membrane fatty acids profiles. Spearman's rho(ρ) correlation coefficients were calculated to explore associations of PUFAs intake and status with sarcopenia-defining parameters (muscle strength, mass and physical performance), physical activity (step count) and quality of life (SF-36, SarQoL). In total, 29 subjects (9♂/20♀, mean age 76.3 ± 5.4y) were included. Total omega-3 intake of participants (1.99 ± 0.99 g/d) was below the recommended intake (♂:2.8-5.6 g/d; ♀:2.2-4.4 g/d). Intake and status of PUFAs were not correlated. Regarding correlations with outcomes, α-linolenic acid status was inversely associated with appendicular lean mass (aLM) (ρ:-0.439; p = 0.017), whereas docosahexaenoic acid status was positively associated with aLM (ρ:0.388; p = 0.038). Some omega-3 PUFAs intake and status markers were positively associated with step count, SF-36 and SarQoL scores, whereas gamma-linolenic acid status was inversely associated with SF-36 physical component summary score (ρ = -0.426; p = 0.024). Although intake of omega-3 and omega-6 was low, the present exploratory study generated new hypotheses for potential correlations of PUFAs intake and status with sarcopenia outcomes in older adults with sarcopenia.",PubMed,https://pubmed.ncbi.nlm.nih.gov/37147574/,doi:10.1186/s12877-023-04007-9,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
41483327,PMC12764641,10.1007/s00394-025-03845-0,Efficacy of leucine-rich high protein supplementation on body composition and muscle function among older adults with sarcopenia: a randomized controlled trial.,Chung SX; Shahar S; Ajit Singh DK; Malek Rivan NF; Abdul Karim N; Nik Fuad NF; Ong YQ; Arifin A; Abd Rahni AA,2026,European journal of nutrition,"To evaluate the effect of leucine-rich high protein supplementation on body composition, muscle function and gene expression among older adults with or at risk of sarcopenia residing in Klang Valley, Malaysia. A total of 47 participants were recruited into this 12-week double-blinded, randomized controlled trial. Intervention group consumed 2 sachets of high protein supplement daily contributing to 50.6 g of protein/day and 6 g of leucine/day. Control group received placebo supplement. Body composition was assessed via anthropometry measurements, bioelectrical impedance analysis (BIA), and magnetic resonance imaging (MRI) of left mid-thigh. Meanwhile, muscle function was assessed using short physical performance battery (SPPB). A total of 16 ml of full blood was collected pre- and post- study to assess participants' health profiling and changes in gene expression as determined by mitochondrial RNA activity derived from the peripheral blood mononuclear cells. The measurements were performed at 0, 6, and 12 weeks. Participants were mostly women (89.4%) with a mean age of 69.3 ± 7.1 years. Repeated measures ANOVA showed no significant intervention effect in body composition (anthropometry measurements and BIA) as well as muscle function (SPPB score). However, genes responsible for adenosine triphosphate (ATP) production (GBA, MLYCD), cell proliferation (STAT5A) and DNA repair (BRCC3) were significantly up-regulated in intervention group (p < 0.05). Leucine-rich high protein supplementation did not produce significant changes in body composition or muscle function in older adults with sarcopenia. However, it showed potential in improving gene expression. Further studies with a longer supplementation period and a larger sample size might be needed for noticeable changes, particularly for body composition.",PubMed,https://pubmed.ncbi.nlm.nih.gov/41483327/,doi:10.1007/s00394-025-03845-0,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
37457975,PMC10349202,10.3389/fnut.2023.1164469,Eicosapentaenoic acid and branched-chain amino acids fortified complete nutrition drink improved muscle strength in older individuals with inadequate protein intake.,Khoonin W; Shantavasinkul PC; Santivarangkna C; Praengam K; Trachootham D,2023,Frontiers in nutrition,"Elevated inflammation and negative nutritional balance contribute to sarcopenia, a progressive loss of muscle mass, strength, and function. This study investigated the effect of energy supplementation and the combination of anti-inflammatory factor (eicosapentaenoic acid; EPA) and muscle-synthesis promotor (branched-chain amino acids; BCAA) on body composition, muscle, and inflammatory biomarkers in elderly with inadequate protein intake. A randomized blinded placebo-controlled trial was conducted on 84 elderly with inadequate protein intake. The participants were randomly assigned into four groups receiving a complete nutrition drink; (1) control formula, (2) fortified with 2.2 g EPA, (3) with 2.2 g EPA and 5 g BCAA (2:1:1 of Leu: Ile: Val), and (4) with 2.2 g EPA plus 5g BCAA (4:1:1 of Leu: Ile: Val). Each subject consumed two sachets of the drink to gain 500 kcal/day and performed arm muscle exercises for 3 weeks. Body compositions and handgrip strength were measured using BIA and a dynamometer, respectively. Plasma EPA and BCAA levels were determined using LC-MS/MS to ensure compliance. Muscle protein biomarkers including histidine, β-alanine, and carnosine were measured using LC-MS/MS. Serum inflammatory (IL-6) and anti-inflammatory cytokines (IL-10) were measured by using ELISA. No symptoms and signs of adverse events were observed. The right arm muscle mass and handgrip strength were significantly increased after consuming a complete nutrition drink fortified with EPA + BCAA 2:1:1 and 4:1:1 of Leu: Ile: Val (p < 0.05 and p < 0.01, respectively. Consistently, consuming such combinatory formula non-significantly elevated carnosine with reduced histidine, and increased IL-10 with decreased IL-6. All relevant intervention groups showed a significant increase in plasma levels of BCAA and EPA. Consuming a complete nutrition drink fortified with 2.2g EPA and 5g BCAA 2:1:1 or 4:1:1 of Leu: Ile: Val for 3 weeks may increase right arm muscle mass and strength in elderly with inadequate protein intake. The tendency of increased dipeptide (carnosine)/decreased free amino acid (histidine) suggests a shift toward muscle protein synthesis. The trend of decreased inflammatory/increased anti-inflammatory cytokines suggests an anti-inflammatory effect. Future long-term studies are warranted to confirm the combinatory effect of BCAA and EPA in the prevention of sarcopenia. Thailand Clinical Trial Registry No. TCTR20230116005.",PubMed,https://pubmed.ncbi.nlm.nih.gov/37457975/,doi:10.3389/fnut.2023.1164469,include_title_abs,Potential eligible RCT at title/abstract stage,D_sarcopenia_context,Sarcopenia RCT; context or sensitivity only
